Date,ASML.AS,IFX.DE
2023-03-22,586.6867065429688,34.389930725097656
2023-03-23,602.7990112304688,35.18900680541992
2023-03-24,584.635986328125,33.48789596557617
2023-03-27,590.9832763671875,33.973228454589844
2023-03-28,573.8944702148438,32.909420013427734
2023-03-29,591.5692138671875,35.17920684814453
2023-03-30,609.0487670898438,37.10092544555664
2023-03-31,610.513671875,36.94404983520508
2023-04-03,603.1898193359375,36.14986801147461
2023-04-04,603.6780395507812,35.782196044921875
2023-04-05,591.9598388671875,34.79682540893555
2023-04-06,592.7410278320312,34.60563278198242
2023-04-07,592.7410278320312,34.60563278198242
2023-04-10,592.7410278320312,34.60563278198242
2023-04-11,596.2564697265625,34.63504409790039
2023-04-12,589.2257080078125,34.86545944213867
2023-04-13,589.0303344726562,35.55668640136719
2023-04-14,592.2528076171875,35.3949089050293
2023-04-17,568.621337890625,35.53217697143555
2023-04-18,574.7733154296875,35.988094329833984
2023-04-19,553.5829467773438,35.071353912353516
2023-04-20,559.9303588867188,34.09579086303711
2023-04-21,566.5706787109375,33.96342468261719
2023-04-24,559.8326416015625,33.44868087768555
2023-04-25,550.5559692382812,33.17414855957031
2023-04-26,543.5250244140625,33.252586364746094
2023-04-27,550.9464111328125,31.76717758178711
2023-04-28,561.7105102539062,32.26231384277344
2023-05-01,561.7105102539062,32.26231384277344
2023-05-02,561.122802734375,32.87510299682617
2023-05-03,563.4735107421875,32.70352554321289
2023-05-04,565.4324951171875,32.1103401184082
2023-05-05,573.5618286132812,32.53684616088867
2023-05-08,579.1446533203125,32.551551818847656
2023-05-09,572.4844970703125,32.30153274536133
2023-05-10,587.2739868164062,32.74764633178711
2023-05-11,581.1036376953125,32.52703857421875
2023-05-12,584.3355712890625,33.11042022705078
2023-05-15,583.356201171875,32.79176330566406
2023-05-16,591.7794799804688,33.532020568847656
2023-05-17,595.8931274414062,33.73301315307617
2023-05-18,627.43115234375,35.06645202636719
2023-05-19,630.173583984375,35.252742767333984
2023-05-22,629.977783203125,35.252742767333984
2023-05-23,621.9462890625,34.95859909057617
2023-05-24,608.919677734375,33.0662956237793
2023-05-25,639.1843872070312,32.448604583740234
2023-05-26,668.0780029296875,33.87028121948242
2023-05-29,662.2993774414062,33.95362091064453
2023-05-30,669.0575561523438,34.40953826904297
2023-05-31,657.6959228515625,34.051666259765625
2023-06-01,663.2787475585938,34.860557556152344
2023-06-02,660.7322387695312,35.10567092895508
2023-06-05,661.3198852539062,34.6840705871582
2023-06-06,655.4432983398438,34.816429138183594
2023-06-07,654.1699829101562,35.87533950805664
2023-06-08,649.076904296875,35.93416976928711
2023-06-09,652.896728515625,36.110652923583984
2023-06-12,657.6959228515625,37.08621597290039
2023-06-13,666.6088256835938,37.635276794433594
2023-06-14,667.6863403320312,38.10100173950195
2023-06-15,659.94873046875,37.99805450439453
2023-06-16,646.2364501953125,37.321529388427734
2023-06-19,647.6077880859375,37.346038818359375
2023-06-20,642.9064331054688,36.6204948425293
2023-06-21,632.7200927734375,36.24791717529297
2023-06-22,638.4988403320312,36.40969467163086
2023-06-23,627.6270751953125,35.00762939453125
2023-06-26,633.993408203125,35.16450119018555
2023-06-27,636.24609375,34.78211212158203
2023-06-28,651.0358276367188,35.36549377441406
2023-06-29,654.6597900390625,35.919456481933594
2023-06-30,649.3706665039062,37.0469970703125
2023-07-03,652.4069213867188,36.444007873535156
2023-07-04,655.3453979492188,36.67441940307617
2023-07-05,645.746826171875,35.958675384521484
2023-07-06,626.6475830078125,34.483070373535156
2023-07-07,627.2353515625,35.046844482421875
2023-07-10,631.9366455078125,35.57139205932617
2023-07-11,622.0442504882812,35.73807144165039
2023-07-12,640.5557250976562,36.86560821533203
2023-07-13,649.3706665039062,37.699012756347656
2023-07-14,670.8206176757812,37.82156753540039
2023-07-17,651.0358276367188,37.19896697998047
2023-07-18,650.5460815429688,37.1107292175293
2023-07-19,638.4988403320312,36.66952133178711
2023-07-20,607.3526000976562,36.02241134643555
2023-07-21,612.6416625976562,36.174381256103516
2023-07-24,603.0430297851562,36.10574722290039
2023-07-25,615.48193359375,36.61559295654297
2023-07-26,604.7080688476562,36.14006423950195
2023-07-27,639.38037109375,38.1500244140625
2023-07-28,639.5762939453125,38.6059455871582
2023-07-31,638.7927856445312,39.21873474121094
2023-08-01,632.7557373046875,38.547115325927734
2023-08-02,617.34423828125,37.7235221862793
2023-08-03,607.920654296875,34.20363998413086
2023-08-04,609.6875,33.5810432434082
2023-08-07,613.7122802734375,33.96342468261719
2023-08-08,603.5032958984375,32.865299224853516
2023-08-09,602.8161010742188,33.345726013183594
2023-08-10,612.7306518554688,33.76243209838867
2023-08-11,594.570556640625,32.70352554321289
2023-08-14,594.07958984375,32.81137466430664
2023-08-15,589.4661254882812,32.30153274536133
2023-08-16,590.9384765625,32.267215728759766
2023-08-17,581.809326171875,31.536767959594727
2023-08-18,587.2084350585938,31.370088577270508
2023-08-21,588.6807861328125,31.502450942993164
2023-08-22,607.920654296875,32.3554573059082
2023-08-23,613.9085693359375,32.227996826171875
2023-08-24,592.509033203125,31.42401123046875
2023-08-25,583.2817993164062,31.35047721862793
2023-08-28,595.355712890625,31.96327018737793
2023-08-29,601.7364501953125,32.57115936279297
2023-08-30,599.4786376953125,32.36526107788086
2023-08-31,596.7300415039062,32.37016677856445
2023-09-01,600.4603271484375,32.2328987121582
2023-09-04,605.4664916992188,32.517234802246094
2023-09-05,608.018798828125,32.2083854675293
2023-09-06,605.4664916992188,32.42408752441406
2023-09-07,582.5946655273438,31.571083068847656
2023-09-08,575.9195556640625,31.571083068847656
2023-09-11,566.79052734375,31.61030387878418
2023-09-12,566.5941772460938,31.845611572265625
2023-09-13,564.1400756835938,31.678936004638672
2023-09-14,571.3059692382812,32.10543441772461
2023-09-15,551.4771118164062,31.713253021240234
2023-09-18,547.2561645507812,30.786706924438477
2023-09-19,543.2315063476562,30.433740615844727
2023-09-20,546.3726806640625,30.90926742553711
2023-09-21,541.8572387695312,30.830827713012695
2023-09-22,544.9984130859375,30.78180694580078
2023-09-25,544.5076293945312,30.463151931762695
2023-09-26,532.6298828125,30.017040252685547
2023-09-27,538.3234252929688,30.16411018371582
2023-09-28,540.6793212890625,30.74748992919922
2023-09-29,548.8267822265625,30.742586135864258
2023-10-02,546.1763916015625,30.796510696411133
2023-10-03,537.0472412109375,30.54159164428711
2023-10-04,547.2561645507812,31.747568130493164
2023-10-05,538.3234252929688,31.370088577270508
2023-10-06,550.88818359375,32.051509857177734
2023-10-09,544.9002685546875,31.321062088012695
2023-10-10,561.587890625,32.28682327270508
2023-10-11,556.6797485351562,32.07111740112305
2023-10-12,577.8829956054688,32.41428756713867
2023-10-13,563.060302734375,31.48284149169922
2023-10-16,559.1337890625,31.291648864746094
2023-10-17,562.3731689453125,31.01221466064453
2023-10-18,543.03515625,30.512176513671875
2023-10-19,552.1642456054688,29.477783203125
2023-10-20,537.0472412109375,28.82577133178711
2023-10-23,542.4461669921875,28.512022018432617
2023-10-24,552.262451171875,28.502214431762695
2023-10-25,550.3973999023438,28.20317268371582
2023-10-26,550.2991333007812,28.801259994506836
2023-10-27,549.9065551757812,28.561044692993164
2023-10-30,541.8572387695312,26.74717903137207
2023-10-31,554.912841796875,26.938369750976562
2023-11-01,562.2448120117188,27.11485481262207
2023-11-02,585.2738647460938,27.96295928955078
2023-11-03,588.2264404296875,28.61496925354004
2023-11-06,582.3214111328125,28.624774932861328
2023-11-07,589.6041259765625,28.928720474243164
2023-11-08,590.4899291992188,28.840478897094727
2023-11-09,593.9343872070312,29.119911193847656
2023-11-10,598.363037109375,28.73262596130371
2023-11-13,602.791748046875,29.046377182006836
2023-11-14,611.4522705078125,30.007234573364258
2023-11-15,617.8493041992188,32.91432189941406
2023-11-16,615.5856323242188,33.29670715332031
2023-11-17,618.7349853515625,32.92413330078125
2023-11-20,619.7191162109375,33.247684478759766
2023-11-21,615.782470703125,32.74764633178711
2023-11-22,623.2620239257812,32.81137466430664
2023-11-23,619.8175048828125,32.8456916809082
2023-11-24,622.2778930664062,33.05649185180664
2023-11-27,618.6365356445312,32.9437370300293
2023-11-28,609.8776245117188,33.60555648803711
2023-11-29,619.22705078125,35.00271987915039
2023-11-30,613.1253662109375,34.855648040771484
2023-12-01,627.3955078125,35.429222106933594
2023-12-04,620.6047973632812,35.30176544189453
2023-12-05,633.103515625,35.20371627807617
2023-12-06,638.7131958007812,36.08613967895508
2023-12-07,636.3511352539062,35.71846389770508
2023-12-08,639.3036499023438,36.4342041015625
2023-12-11,648.7515258789062,36.18418502807617
2023-12-12,652.8849487304688,36.419498443603516
2023-12-13,658.4945678710938,36.316551208496094
2023-12-14,671.386962890625,37.63037872314453
2023-12-15,683.6889038085938,38.15492630004883
2023-12-18,665.8756713867188,37.208778381347656
2023-12-19,666.0725708007812,37.321529388427734
2023-12-20,668.6312866210938,37.02738952636719
2023-12-21,671.7805786132812,37.12543487548828
2023-12-22,672.7647094726562,36.88521957397461
2023-12-25,672.7647094726562,36.88521957397461
2023-12-26,672.7647094726562,36.88521957397461
2023-12-27,674.044189453125,37.24799728393555
2023-12-28,675.0283203125,36.929344177246094
2023-12-29,670.8949584960938,37.06170654296875
2024-01-01,670.8949584960938,37.06170654296875
2024-01-02,653.7706909179688,36.33616256713867
