Date,XLRE,XLU
2024-04-15,35.043827056884766,61.297828674316406
2024-04-16,34.50749206542969,60.48836135864258
2024-04-17,34.22016906738281,61.75074768066406
2024-04-18,34.2297477722168,62.097660064697266
2024-04-19,34.363834381103516,63.05167007446289
2024-04-22,34.641578674316406,63.62985610961914
2024-04-23,34.95763397216797,63.9285888671875
2024-04-24,35.09172058105469,64.31404876708984
2024-04-25,34.89059066772461,64.48751068115234
2024-04-26,34.9193229675293,63.784053802490234
2024-04-29,35.3120002746582,64.65132904052734
2024-04-30,34.66073226928711,64.31404876708984
2024-05-01,34.67988586425781,65.05606079101562
2024-05-02,35.17790985107422,65.4029769897461
2024-05-03,35.455665588378906,65.92335510253906
2024-05-06,35.46523666381836,66.2606430053711
2024-05-07,35.8387565612793,67.01228332519531
2024-05-08,35.503543853759766,67.71572875976562
2024-05-09,36.34636688232422,68.7468490600586
2024-05-10,36.212276458740234,68.67938232421875
2024-05-13,36.308048248291016,68.67938232421875
2024-05-14,36.566646575927734,68.86249542236328
2024-05-15,37.189178466796875,69.89359283447266
2024-05-16,37.122135162353516,69.65267944335938
2024-05-17,37.122135162353516,69.71049499511719
2024-05-20,36.89227294921875,69.59485626220703
2024-05-21,36.86354446411133,70.22123718261719
2024-05-22,36.547489166259766,69.39248657226562
2024-05-23,35.77171325683594,68.21684265136719
2024-05-24,35.77171325683594,68.9010238647461
2024-05-27,35.77171325683594,68.9010238647461
2024-05-28,35.561012268066406,68.83358001708984
2024-05-29,35.22580337524414,67.947021484375
2024-05-30,35.7334098815918,68.86249542236328
2024-05-31,36.44213104248047,70.07669067382812
2024-06-03,36.2984733581543,69.27684783935547
2024-06-04,36.64325714111328,69.2479476928711
2024-06-05,36.595375061035156,68.85284423828125
2024-06-06,36.6528434753418,68.13975524902344
2024-06-07,36.365516662597656,67.39775085449219
2024-06-10,36.547489166259766,68.26502990722656
2024-06-11,36.432559967041016,67.85065460205078
2024-06-12,36.6911506652832,67.4073715209961
2024-06-13,36.87311935424805,67.56156158447266
2024-06-14,36.901851654052734,67.39775085449219
2024-06-17,36.71030807495117,66.65573120117188
2024-06-18,36.853965759277344,66.68463134765625
2024-06-19,36.853965759277344,66.68463134765625
2024-06-20,36.75819396972656,67.26283264160156
2024-06-21,36.853965759277344,66.86772918701172
2024-06-24,37.10260009765625,67.74686431884766
2024-06-25,36.580169677734375,67.10572814941406
2024-06-26,36.531795501708984,66.82401275634766
2024-06-27,36.86073684692383,66.94058990478516
2024-06-28,37.16065216064453,66.1926040649414
2024-07-01,36.80268859863281,65.73602294921875
2024-07-02,36.957481384277344,66.07601928710938
2024-07-03,36.918785095214844,66.47431182861328
2024-07-04,36.918785095214844,66.47431182861328
2024-07-05,37.05423355102539,66.59087371826172
2024-07-08,37.141300201416016,66.65887451171875
2024-07-09,37.15098571777344,66.85315704345703
2024-07-10,37.41219711303711,67.48458099365234
2024-07-11,38.408695220947266,68.7182846069336
2024-07-12,38.689266204833984,69.22341918945312
