Date,BMW.DE,MBG.DE,VOW3.DE
2023-04-04,83.44474029541016,55.69047927856445,101.29702758789062
2023-04-05,81.59205627441406,54.101356506347656,100.23074340820312
2023-04-06,81.2050552368164,53.619083404541016,99.72991943359375
2023-04-07,81.2050552368164,53.619083404541016,99.72991943359375
2023-04-10,81.2050552368164,53.619083404541016,99.72991943359375
2023-04-11,83.0988998413086,54.45712661743164,101.3778076171875
2023-04-12,84.54811096191406,54.820804595947266,101.39396667480469
2023-04-13,84.2516860961914,55.17658615112305,101.84632873535156
2023-04-14,85.37152862548828,55.66676712036133,103.15494537353516
2023-04-17,84.97628784179688,54.74965286254883,102.50871276855469
2023-04-18,85.71736145019531,55.477012634277344,102.2502212524414
2023-04-19,85.45386505126953,55.82488250732422,101.34549713134766
2023-04-20,82.35783386230469,53.9432373046875,98.21126556396484
2023-04-21,82.83541870117188,54.7180290222168,98.46976470947266
2023-04-24,83.2965316772461,55.25564193725586,98.550537109375
2023-04-25,83.52708435058594,55.15286636352539,97.53272247314453
2023-04-26,83.1647720336914,55.390045166015625,97.92045593261719
2023-04-27,82.86834716796875,55.390045166015625,98.550537109375
2023-04-28,83.52708435058594,55.80116271972656,99.90762329101562
2023-05-01,83.52708435058594,55.80116271972656,99.90762329101562
2023-05-02,82.8189468383789,54.9947395324707,99.55220031738281
2023-05-03,83.18124389648438,55.54026412963867,100.34384155273438
2023-05-04,85.4703369140625,55.548797607421875,100.94159698486328
2023-05-05,88.5499038696289,56.931968688964844,102.71874237060547
2023-05-08,89.68621826171875,56.931968688964844,102.68643188476562
2023-05-09,89.52153778076172,57.33325958251953,102.10482025146484
2023-05-10,89.52153778076172,57.76870346069336,102.33100128173828
2023-05-11,89.25804138183594,57.86261749267578,103.82361602783203
2023-05-12,88.82024383544922,57.9394645690918,103.47649383544922
2023-05-15,89.41886901855469,58.058998107910156,103.04259490966797
2023-05-16,88.96319580078125,57.546714782714844,101.18550109863281
2023-05-17,89.47247314453125,58.38344192504883,101.11607360839844
2023-05-18,91.58106994628906,60.193519592285156,104.39636993408203
2023-05-19,92.3673324584961,60.77410888671875,104.30957794189453
2023-05-22,92.95702362060547,60.961952209472656,104.5872802734375
2023-05-23,93.35015869140625,60.84241485595703,105.1426773071289
2023-05-24,91.67041778564453,59.69831085205078,103.5459213256836
2023-05-25,91.83124542236328,59.98006820678711,102.52191925048828
2023-05-26,93.33228302001953,60.99610137939453,103.9277572631836
2023-05-29,93.27867889404297,60.75703430175781,104.34429168701172
2023-05-30,93.08211517333984,60.79118728637695,103.09467315673828
2023-05-31,91.06285858154297,59.57024002075195,101.16815185546875
2023-06-01,92.47454833984375,60.244747161865234,102.4698486328125
2023-06-02,94.85118865966797,61.67914581298828,105.4724349975586
2023-06-05,95.10136413574219,61.50838851928711,106.34024047851562
2023-06-06,95.33366394042969,61.49984359741211,107.6419448852539
2023-06-07,95.4944839477539,61.875526428222656,107.90227508544922
2023-06-08,96.45944213867188,62.328041076660156,109.13455963134766
2023-06-09,96.56666564941406,61.98651885986328,109.58580780029297
2023-06-12,98.40721893310547,62.840328216552734,112.380126953125
2023-06-13,100.1226806640625,63.50629425048828,113.54297637939453
2023-06-14,100.87320709228516,64.33448791503906,114.32400512695312
2023-06-15,100.53368377685547,64.18934631347656,112.88345336914062
2023-06-16,99.81890869140625,64.97484588623047,111.96359252929688
2023-06-19,99.19347381591797,64.49671936035156,111.06107330322266
2023-06-20,98.7467269897461,64.07835388183594,109.42960357666016
2023-06-21,98.21064758300781,63.224544525146484,108.49237823486328
2023-06-22,97.47799682617188,61.773067474365234,106.73942565917969
2023-06-23,97.04914093017578,61.49984359741211,106.18403625488281
2023-06-26,97.60308837890625,61.45716094970703,106.5137939453125
2023-06-27,96.54878997802734,61.32908630371094,104.74348449707031
2023-06-28,98.17491149902344,61.93528747558594,105.62864685058594
2023-06-29,99.21134948730469,62.310970306396484,106.23609924316406
2023-06-30,100.53368377685547,62.90009307861328,106.68736267089844
2023-07-03,100.24777221679688,62.85740661621094,107.41631317138672
2023-07-04,99.90825653076172,62.11458969116211,107.19068145751953
2023-07-05,100.42646789550781,62.81471252441406,107.2774658203125
2023-07-06,96.51304626464844,60.97902297973633,105.31623077392578
2023-07-07,95.72679138183594,61.43153762817383,106.18403625488281
2023-07-10,96.03057861328125,61.397396087646484,105.90634155273438
2023-07-11,95.1371078491211,61.798675537109375,106.5137939453125
2023-07-12,95.95909881591797,61.995052337646484,107.22539520263672
2023-07-13,95.6017074584961,62.157283782958984,107.52044677734375
2023-07-14,95.38727569580078,61.841365814208984,106.87828063964844
2023-07-17,95.42301177978516,61.918209075927734,105.92369079589844
2023-07-18,95.69105529785156,61.875526428222656,106.49644470214844
2023-07-19,95.78040313720703,61.38031768798828,107.39895629882812
2023-07-20,96.20926666259766,61.09855651855469,107.65928649902344
2023-07-21,96.11991882324219,60.79118728637695,108.40560150146484
2023-07-24,97.03126525878906,60.961952209472656,108.9957046508789
2023-07-25,96.87043762207031,60.808265686035156,108.71800994873047
2023-07-26,95.74466705322266,59.732460021972656,107.17332458496094
2023-07-27,98.24639129638672,62.08897399902344,104.96910858154297
2023-07-28,99.42577362060547,62.80617141723633,105.24681091308594
2023-07-31,99.05052185058594,62.020668029785156,104.62199401855469
2023-08-01,93.7075424194336,60.552120208740234,104.13602447509766
2023-08-02,94.04705810546875,60.66311264038086,103.3202896118164
2023-08-03,92.00994873046875,60.75703430175781,103.1293716430664
2023-08-04,92.99276733398438,61.04732894897461,102.90375518798828
2023-08-07,92.6889877319336,60.961952209472656,102.6781234741211
2023-08-08,91.0092544555664,60.00568389892578,101.029296875
2023-08-09,90.56251525878906,59.3397102355957,101.4284896850586
2023-08-10,91.04499053955078,60.04837417602539,102.12272644042969
2023-08-11,89.33845520019531,59.0067253112793,101.53262329101562
2023-08-14,89.43672943115234,58.77619171142578,101.44584655761719
2023-08-15,88.64154052734375,58.16999053955078,100.43920135498047
2023-08-16,89.1329574584961,58.298065185546875,99.88380432128906
2023-08-17,88.54326629638672,57.649166107177734,99.53668212890625
2023-08-18,87.78380584716797,57.22226333618164,99.32841491699219
2023-08-21,88.66835021972656,57.6662483215332,99.2763442993164
2023-08-22,89.079345703125,57.879695892333984,99.29369354248047
2023-08-23,87.94463348388672,57.6662483215332,98.70359802246094
2023-08-24,86.47040557861328,57.19664764404297,97.3498306274414
2023-08-25,86.22917175292969,57.2051887512207,97.28040313720703
2023-08-28,86.30957794189453,57.57232666015625,97.99199676513672
2023-08-29,87.18518829345703,57.91385269165039,98.68624114990234
2023-08-30,86.8992691040039,57.64063262939453,98.4259033203125
2023-08-31,86.81885528564453,57.6662483215332,98.09613037109375
2023-09-01,84.16523742675781,56.23184585571289,94.0001220703125
2023-09-04,84.41542053222656,56.778282165527344,93.9827651977539
2023-09-05,86.24703979492188,57.12834930419922,94.13896942138672
2023-09-06,86.04154205322266,56.55629348754883,93.28852081298828
2023-09-07,84.90682220458984,55.75371551513672,91.77854919433594
2023-09-08,85.43397521972656,56.206233978271484,92.90668487548828
