Date,BNP.PA,GLE.PA
2023-07-18,50.71822738647461,22.554128646850586
2023-07-19,51.0263557434082,22.58720588684082
2023-07-20,51.1055908203125,22.78094482421875
2023-07-21,51.070377349853516,22.676986694335938
2023-07-24,51.38731002807617,23.163698196411133
2023-07-25,51.58099365234375,23.30545997619629
2023-07-26,51.16721725463867,23.06446647644043
2023-07-27,52.69025802612305,23.19677734375
2023-07-28,52.98078536987305,23.36688995361328
2023-07-31,52.839927673339844,23.357437133789062
2023-08-01,51.85390853881836,22.93215560913086
2023-08-02,50.71822738647461,22.676986694335938
2023-08-03,51.3168830871582,23.466121673583984
2023-08-04,52.1972541809082,24.000085830688477
2023-08-07,52.4261474609375,24.14657211303711
2023-08-08,50.850284576416016,23.73546600341797
2023-08-09,51.5457763671875,24.047338485717773
2023-08-10,53.086429595947266,24.174924850463867
2023-08-11,52.4261474609375,24.132396697998047
2023-08-14,52.54059600830078,24.203277587890625
2023-08-15,51.748260498046875,24.099319458007812
2023-08-16,51.48414993286133,24.014263153076172
2023-08-17,51.60740280151367,24.08041763305664
2023-08-18,51.25525665283203,23.915029525756836
2023-08-21,51.36090087890625,24.047338485717773
2023-08-22,51.5457763671875,24.19382667541504
2023-08-23,51.51055908203125,24.42536735534668
2023-08-24,51.448936462402344,24.515151977539062
2023-08-25,51.33449172973633,24.491525650024414
2023-08-28,52.38212966918945,24.808122634887695
2023-08-29,52.73427963256836,24.93098258972168
2023-08-30,52.7166748046875,24.921531677246094
2023-08-31,52.56700897216797,24.775047302246094
2023-09-01,52.46136474609375,24.831748962402344
2023-09-04,52.329307556152344,24.415916442871094
2023-09-05,52.2852897644043,24.269432067871094
2023-09-06,51.58979415893555,24.12767219543457
2023-09-07,51.563385009765625,24.01898956298828
2023-09-08,51.44013595581055,23.891403198242188
2023-09-11,52.390933990478516,24.302509307861328
2023-09-12,52.70786666870117,24.524600982666016
2023-09-13,52.7254753112793,24.75614356994629
2023-09-14,53.966796875,25.10109519958496
2023-09-15,54.10765838623047,25.01603889465332
2023-09-18,52.919158935546875,22.00126075744629
2023-09-19,53.79953384399414,21.864225387573242
2023-09-20,54.64468765258789,22.52104949951172
2023-09-21,54.274932861328125,22.199726104736328
2023-09-22,53.47379684448242,21.850051879882812
2023-09-25,53.19207000732422,21.703563690185547
2023-09-26,53.024803161621094,21.37278938293457
2023-09-27,52.919158935546875,21.632680892944336
2023-09-28,53.23609161376953,21.665760040283203
2023-09-29,53.20087814331055,21.7791690826416
2023-10-02,52.549400329589844,21.599605560302734
2023-10-03,51.765872955322266,21.19795036315918
