Date,IGLT.L,^TNX
2023-05-02,9.52273941040039,3.438999891281128
2023-05-03,9.50018310546875,3.4030001163482666
2023-05-04,9.531760215759277,3.3510000705718994
2023-05-05,9.432518005371094,3.446000099182129
2023-05-08,9.432518005371094,3.5209999084472656
2023-05-09,9.396430015563965,3.5209999084472656
2023-05-10,9.418985366821289,3.438999891281128
2023-05-11,9.48890495300293,3.3970000743865967
2023-05-12,9.434773445129395,3.4630000591278076
2023-05-15,9.396430015563965,3.507999897003174
2023-05-16,9.382895469665527,3.5490000247955322
2023-05-17,9.382895469665527,3.5810000896453857
2023-05-18,9.285909652709961,3.6480000019073486
2023-05-19,9.265664100646973,3.691999912261963
2023-05-22,9.226906776428223,3.7190001010894775
2023-05-23,9.153947830200195,3.697999954223633
2023-05-24,9.128868103027344,3.7190001010894775
2023-05-25,9.042230606079102,3.813999891281128
2023-05-26,9.030831336975098,3.809999942779541
2023-05-29,9.030831336975098,3.809999942779541
2023-05-30,9.092389106750488,3.700000047683716
2023-05-31,9.158507347106934,3.63700008392334
2023-06-01,9.199546813964844,3.6080000400543213
2023-06-02,9.197266578674316,3.690999984741211
2023-06-05,9.14938735961914,3.693000078201294
2023-06-06,9.17674732208252,3.6989998817443848
2023-06-07,9.14938735961914,3.7839999198913574
2023-06-08,9.137988090515137,3.7139999866485596
2023-06-09,9.150528907775879,3.744999885559082
2023-06-12,9.084409713745117,3.765000104904175
2023-06-13,9.012591361999512,3.8389999866485596
2023-06-14,9.065030097961426,3.7960000038146973
2023-06-15,9.080989837646484,3.7279999256134033
2023-06-16,9.085549354553223,3.7690000534057617
2023-06-19,9.036531448364258,3.7690000534057617
2023-06-20,9.128868103027344,3.7290000915527344
2023-06-21,9.069589614868164,3.7230000495910645
2023-06-22,9.101509094238281,3.7990000247955322
2023-06-23,9.126587867736816,3.739000082015991
2023-06-26,9.163066864013672,3.7190001010894775
2023-06-27,9.13570785522461,3.7679998874664307
2023-06-28,9.164206504821777,3.7100000381469727
2023-06-29,9.124308586120605,3.8540000915527344
2023-06-30,9.122027397155762,3.819000005722046
2023-07-03,9.09695053100586,3.8580000400543213
2023-07-04,9.11974811553955,3.8580000400543213
2023-07-05,9.062750816345215,3.944999933242798
2023-07-06,8.953312873840332,4.040999889373779
2023-07-07,8.93735408782959,4.050000190734863
2023-07-10,8.944192886352539,4.00600004196167
2023-07-11,8.939634323120117,3.9800000190734863
2023-07-12,9.01715087890625,3.8610000610351562
2023-07-13,9.074150085449219,3.760999917984009
2023-07-14,9.078709602355957,3.819000005722046
2023-07-17,9.067309379577637,3.796999931335449
2023-07-18,9.140267372131348,3.7890000343322754
2023-07-19,9.238306045532227,3.742000102996826
2023-07-20,9.197266578674316,3.8540000915527344
2023-07-21,9.204105377197266,3.8369998931884766
2023-07-24,9.210946083068848,3.8570001125335693
2023-07-25,9.199546813964844,3.9119999408721924
2023-07-26,9.192705154418945,3.8510000705718994
2023-07-27,9.17674732208252,4.01200008392334
2023-07-28,9.160787582397461,3.9690001010894775
2023-07-31,9.17902660369873,3.9590001106262207
2023-08-01,9.122027397155762,4.051000118255615
2023-08-02,9.133429527282715,4.078000068664551
2023-08-03,9.071869850158691,4.189000129699707
2023-08-04,9.11974811553955,4.059999942779541
2023-08-07,9.078709602355957,4.078000068664551
2023-08-08,9.11974811553955,4.026000022888184
2023-08-09,9.137988090515137,4.01200008392334
2023-08-10,9.139128684997559,4.079999923706055
2023-08-11,9.001192092895508,4.168000221252441
2023-08-14,8.992073059082031,4.184000015258789
2023-08-15,8.989791870117188,4.2210001945495605
2023-08-16,8.935072898864746,4.257999897003174
2023-08-17,8.873515129089355,4.308000087738037
2023-08-18,8.921394348144531,4.250999927520752
2023-08-21,8.882635116577148,4.3420000076293945
2023-08-22,8.930513381958008,4.328000068664551
2023-08-23,9.053630828857422,4.197999954223633
2023-08-24,9.101509094238281,4.235000133514404
2023-08-25,9.090109825134277,4.238999843597412
2023-08-28,9.090109825134277,4.211999893188477
2023-08-29,9.117469787597656,4.122000217437744
2023-08-30,9.106069564819336,4.118000030517578
2023-08-31,9.144828796386719,4.0929999351501465
2023-09-01,9.09695053100586,4.172999858856201
2023-09-04,9.060469627380371,4.172999858856201
2023-09-05,9.030831336975098,4.26800012588501
2023-09-06,9.0103120803833,4.289999961853027
2023-09-07,9.076430320739746,4.260000228881836
2023-09-08,9.115188598632812,4.257999897003174
2023-09-11,9.060469627380371,4.288000106811523
2023-09-12,9.103788375854492,4.263999938964844
2023-09-13,9.158507347106934,4.249000072479248
2023-09-14,9.206387519836426,4.288000106811523
2023-09-15,9.137988090515137,4.322000026702881
2023-09-18,9.110628128051758,4.318999767303467
2023-09-19,9.13570785522461,4.364999771118164
2023-09-20,9.204105377197266,4.348999977111816
2023-09-21,9.169907569885254,4.480000019073486
2023-09-22,9.19042682647705,4.438000202178955
2023-09-25,9.131147384643555,4.541999816894531
2023-09-26,9.124308586120605,4.558000087738037
2023-09-27,9.103788375854492,4.625999927520752
2023-09-28,9.008031845092773,4.5970001220703125
2023-09-29,9.044510841369629,4.572999954223633
2023-10-02,8.976112365722656,4.683000087738037
2023-10-03,8.95217227935791,4.802000045776367
2023-10-04,8.956732749938965,4.735000133514404
2023-10-05,8.98751163482666,4.7170000076293945
2023-10-06,8.960153579711914,4.783999919891357
2023-10-09,9.014871597290039,4.796999931335449
2023-10-10,9.055910110473633,4.65500020980835
2023-10-11,9.144828796386719,4.59499979019165
2023-10-12,9.085549354553223,4.711999893188477
2023-10-13,9.101509094238281,4.629000186920166
2023-10-16,9.046791076660156,4.711999893188477
